shipment_id,order_id,shipment_date,current_status,estimated_arrival,shipping_address
911,3021,2023-05-31 13:32:09,Shipped,2023-09-30 18:07:49,"6408 Burns Estate
South Michaelaville, MS 73849"
912,2858,2023-03-11 00:03:53,In Transit,2023-10-01 07:24:56,"548 Paul Ville Suite 387
Lake Jennifer, AZ 61887"
913,3566,2022-12-02 21:26:52,Shipped,2023-10-02 03:39:30,"807 Frost Oval Suite 538
Kelseyshire, NH 49612"
914,568,2023-01-03 07:12:10,Delivered,2023-10-03 12:39:32,"3824 Lester Rest
Bishopville, AZ 61177"
915,1939,2023-01-31 03:03:51,In Transit,2023-10-01 01:43:00,"02230 Nicholas Extensions
Michaelbury, WY 87777"
916,3798,2023-08-21 20:25:43,In Transit,2023-09-28 08:04:41,"000 Contreras Courts Suite 854
Hinesland, TN 24684"
917,2960,2023-07-01 00:03:51,Delivered,2023-10-03 13:45:50,"6172 Murphy Lakes
Ashleefort, ND 44300"
918,4553,2023-03-04 01:48:11,Delivered,2023-10-01 16:33:40,"23983 Angela Trace
East Scott, MN 11723"
919,4447,2023-01-04 07:17:48,In Transit,2023-09-30 04:36:46,"PSC 4386, Box 1812
APO AE 42918"
920,2087,2023-06-15 01:46:47,Delivered,2023-09-29 23:33:42,"7925 Susan Path
Davidside, MH 00705"
921,2666,2023-09-15 00:53:43,In Transit,2023-10-01 02:53:03,"23299 Brian Dam Suite 734
Harrisonton, IL 75374"
922,3408,2022-10-26 09:56:00,Shipped,2023-10-04 12:28:54,"949 Schultz Springs Suite 070
West Calebland, AL 66651"
923,1550,2023-09-24 17:59:33,Delivered,2023-10-01 05:40:20,"8963 Holt Vista
Smithberg, HI 79173"
924,3632,2023-08-29 10:29:24,Delivered,2023-09-28 01:30:07,"70999 Vasquez Haven Suite 443
South Kimberly, AL 79603"
925,288,2023-08-14 06:31:20,In Transit,2023-10-01 01:36:03,"098 Golden Harbor Suite 294
North Josephfurt, NE 97913"
926,781,2023-08-27 22:11:30,Shipped,2023-10-03 15:36:19,"01589 Johnson Forest
Port Donaldfurt, NH 45306"
927,3856,2023-06-29 00:33:04,Delivered,2023-10-02 05:55:12,"947 Joseph Canyon
Jessechester, FL 44109"
928,4461,2023-03-22 13:41:14,Shipped,2023-10-02 04:09:22,"842 Collins Stravenue
Lake Markchester, IA 98078"
929,2774,2023-02-05 12:16:10,Shipped,2023-10-02 01:56:43,"65567 Deborah Manors
Karenton, DE 59448"
930,1781,2023-07-02 14:21:17,Shipped,2023-10-01 04:24:02,"7853 Hines Drives Apt. 504
Carlosville, PA 13225"
931,4867,2023-02-04 21:04:35,Delivered,2023-09-28 01:16:10,"7321 Robert Ports Suite 364
North Wayne, NM 03077"
932,739,2022-09-29 18:52:59,In Transit,2023-10-01 17:52:56,"6521 Davis Falls Suite 678
Williamsside, VI 56953"
933,4673,2022-12-05 10:29:34,Delivered,2023-10-01 05:56:34,"USNS Stout
FPO AA 40119"
934,1726,2022-12-06 21:33:04,Shipped,2023-10-01 21:50:20,"25656 Thomas Fords Suite 265
Turnermouth, KY 82455"
935,3682,2023-05-30 13:34:03,Delivered,2023-09-29 22:55:29,"788 Kathleen Rest Suite 064
South Loriside, IA 89169"
936,3314,2022-10-29 01:19:29,Shipped,2023-10-01 01:54:50,"50626 George Stream
Smithview, TX 07629"
937,1504,2022-12-21 10:07:31,In Transit,2023-10-01 04:52:04,"09310 Lori Street
West John, TN 22454"
938,275,2022-09-30 12:22:15,Shipped,2023-09-30 06:36:44,"45413 Brooks Path
Port David, OH 52533"
939,3236,2023-08-27 07:02:34,In Transit,2023-10-04 04:13:25,"776 Gabriella Corners
Cindybury, NH 43671"
940,2558,2023-06-23 19:16:58,Shipped,2023-09-28 21:57:46,"7457 Drew Union
Port Jamesstad, SC 22866"
941,1352,2023-01-01 20:44:11,Shipped,2023-09-29 21:09:20,"2078 Fernandez Plains
Taylorbury, NC 15576"
942,4262,2023-09-24 05:09:56,Delivered,2023-10-01 18:43:38,"84779 Andrew Ridge
Lake Donaldmouth, CA 39415"
943,2261,2023-07-21 03:02:27,Shipped,2023-09-30 20:20:39,"6067 Ortega Station Suite 014
Benjaminton, SC 66282"
944,2284,2023-05-08 03:31:17,In Transit,2023-10-02 08:24:50,"8983 Stephen Spring
Lake Michaelfurt, MS 49571"
945,4079,2023-02-26 17:08:34,Shipped,2023-09-29 22:59:17,"8148 Parks Expressway
Port Kenneth, OK 91261"
946,3938,2023-09-05 08:16:06,Shipped,2023-10-01 14:40:09,"PSC 8216, Box 0353
APO AE 40063"
947,3754,2023-08-22 22:37:27,Delivered,2023-09-29 14:56:41,"666 Tina Station Suite 912
Welchland, OR 18251"
948,3288,2023-01-15 17:32:39,Shipped,2023-09-28 06:26:01,"PSC 2418, Box 5996
APO AE 91102"
949,1456,2023-04-14 10:47:06,Delivered,2023-10-01 22:41:04,"2561 Francisco Junction
Scottport, AZ 16871"
950,3309,2023-04-30 13:12:29,Shipped,2023-10-03 23:05:53,"Unit 7113 Box 0145
DPO AA 39187"
951,1769,2023-02-22 07:42:52,Delivered,2023-09-28 06:41:50,"386 Fry Prairie
Danielberg, AL 46513"
952,3011,2023-05-10 11:56:07,Shipped,2023-09-29 22:43:04,"2519 Carol Radial
Matthewmouth, AZ 61700"
953,2536,2022-09-27 17:55:45,Shipped,2023-09-30 00:36:13,"5471 Mark Branch
New Paula, VA 94166"
954,2373,2023-07-03 01:09:03,Delivered,2023-10-03 00:05:44,"557 Daniel Lake Apt. 559
Melissaton, GU 84153"
955,1611,2023-09-06 05:54:13,Delivered,2023-10-04 01:51:13,"Unit 9195 Box 8655
DPO AA 01858"
956,4576,2022-09-27 14:45:02,In Transit,2023-10-03 03:26:22,"84168 Sparks Vista Suite 061
East Matthew, MA 73854"
957,123,2023-06-08 10:46:39,In Transit,2023-09-28 18:26:20,"8985 Thomas Lodge
Gardnerfurt, OK 87649"
958,1933,2022-10-19 03:15:47,Shipped,2023-09-30 12:42:05,"9764 Erik Expressway
Prestonport, DE 68455"
959,1028,2023-09-04 22:48:06,Delivered,2023-09-29 22:53:00,"699 David Ferry Suite 250
Lake Gabriel, NJ 26215"
960,2992,2022-12-26 05:10:15,Delivered,2023-10-04 09:47:16,"1335 Meghan Fields
Rileyberg, WY 62016"
961,141,2022-12-27 14:59:25,Delivered,2023-10-03 06:39:44,"414 Joseph Path Apt. 154
Annebury, OK 97153"
962,1685,2023-03-31 18:36:35,Shipped,2023-10-02 22:03:22,"50434 Lindsay Oval Suite 901
Hernandezview, VA 17186"
963,4762,2023-03-28 04:19:04,In Transit,2023-09-29 04:46:33,"107 Drew Mills Suite 436
Wrightberg, KY 46501"
964,296,2023-04-18 22:55:11,Delivered,2023-09-27 19:18:17,"89902 Greg Rapids Apt. 833
Sanchezfort, MO 73811"
965,2011,2022-10-02 02:25:25,Delivered,2023-10-04 07:23:28,"USNS Hayes
FPO AE 51714"
966,1782,2023-09-05 16:25:28,Delivered,2023-10-04 00:23:33,"567 Samuel Gateway Suite 422
Weissfurt, MD 50844"
967,4379,2022-12-17 09:57:44,In Transit,2023-09-30 10:01:59,"PSC 0598, Box 9997
APO AP 90492"
968,4799,2023-06-22 08:51:57,In Transit,2023-10-04 02:44:17,"5801 Raymond Pine Apt. 729
Haleyside, MH 05192"
969,2987,2023-01-20 15:57:32,Shipped,2023-10-03 23:05:01,"516 Brown Skyway
Leonbury, ID 41181"
970,2739,2023-09-04 15:38:56,In Transit,2023-09-29 13:53:07,"4502 Johnson Green
Jessicaberg, IN 93510"
971,270,2022-12-11 15:00:44,Delivered,2023-10-01 11:13:48,"7789 Mackenzie Oval Apt. 812
Migueltown, PR 05278"
972,543,2022-12-05 18:50:28,Delivered,2023-09-30 21:52:18,"988 Kyle Ville
New Sierramouth, MN 70186"
973,811,2023-09-14 18:30:01,Shipped,2023-10-03 10:17:49,"276 Jill Ridge Suite 558
North Wendyhaven, MD 61319"
974,1475,2023-09-05 11:42:29,Shipped,2023-10-03 17:32:31,"7080 Stacey Ramp Suite 455
Kennethview, DE 58553"
975,126,2023-06-02 19:27:24,Delivered,2023-10-02 13:10:25,"2588 Hernandez Prairie Apt. 760
Lake Justin, MS 06626"
976,924,2023-02-08 07:34:25,Shipped,2023-10-03 00:58:23,"PSC 7581, Box 5732
APO AP 90385"
977,4457,2022-10-24 22:03:18,Delivered,2023-10-01 11:24:56,"PSC 6257, Box 7139
APO AA 14372"
978,3584,2023-02-23 12:33:49,Shipped,2023-10-04 05:08:36,"09375 Powell Roads
Stricklandland, LA 31263"
979,3030,2023-01-20 09:16:30,Delivered,2023-09-30 15:38:35,"USCGC Green
FPO AP 83404"
980,4105,2023-07-14 22:08:36,In Transit,2023-10-03 13:13:06,"Unit 7629 Box 4133
DPO AA 18309"
981,931,2023-04-29 08:26:04,In Transit,2023-10-03 13:56:38,"6048 Matthew Fort
Brittanyland, RI 71220"
982,3632,2023-08-13 13:44:42,Shipped,2023-09-28 21:36:18,"05001 Joseph Vista Suite 148
New Kevintown, NM 90918"
983,2111,2023-02-21 13:05:43,In Transit,2023-10-02 20:59:50,"1448 Mark Islands Suite 090
East Charles, OR 76300"
984,3507,2022-11-26 20:51:24,Shipped,2023-09-28 20:56:07,"18553 King Union Suite 848
North Elizabeth, GU 13319"
985,2415,2023-06-24 07:31:10,Delivered,2023-09-30 16:15:03,"33907 Thomas Hollow
East Katelyn, KY 25421"
986,4175,2023-09-19 15:39:35,In Transit,2023-10-04 08:20:47,"7356 Smith Club Apt. 750
Smithstad, NJ 25218"
987,2955,2023-04-02 11:02:20,Delivered,2023-10-03 16:41:38,"848 Troy Rapid
Curryview, VI 05470"
988,4362,2023-08-05 22:56:43,Shipped,2023-10-03 18:59:06,"75236 Brian Bridge
North Laura, MS 58991"
989,1781,2022-11-19 22:09:55,In Transit,2023-10-04 09:38:30,"034 Hannah Locks Suite 000
East James, MA 48596"
990,4128,2022-11-26 14:22:31,Delivered,2023-10-03 07:52:48,"663 Amy Ville
New Levi, MA 46446"
991,4203,2023-09-07 11:22:51,Delivered,2023-10-01 07:51:56,"18280 Steven Club Suite 690
Lauraville, WV 35807"
992,4727,2023-01-15 15:28:49,In Transit,2023-10-01 12:23:22,"43293 James Key Apt. 199
North Williamville, KS 42747"
993,1607,2023-07-15 17:25:42,Delivered,2023-10-01 22:38:18,"16351 Christopher Isle
West Jefffurt, CO 34225"
994,1106,2023-04-21 03:48:21,In Transit,2023-09-29 02:26:16,"074 Peterson Brook Suite 843
South Jamesstad, IL 79840"
995,669,2023-07-06 14:20:51,Delivered,2023-10-01 09:09:11,"208 Crystal Harbors Apt. 447
New Matthew, ME 70364"
996,2070,2022-12-26 02:58:46,Shipped,2023-10-03 08:07:59,"4743 Angela Neck
Katiebury, NJ 73569"
997,4365,2023-09-01 22:39:33,Delivered,2023-09-30 15:47:49,"767 Mary Curve Suite 114
Oscarport, OR 07609"
998,4274,2022-10-03 16:36:34,In Transit,2023-09-29 01:55:47,"3785 Richardson Crossroad
Katherinestad, DE 59276"
999,2603,2023-04-03 13:34:34,In Transit,2023-09-28 00:30:56,"2767 Jeffrey Points
Carrillobury, NE 48239"
1000,3061,2023-04-09 20:28:22,In Transit,2023-09-30 14:38:10,"463 Antonio Mountains
East Michaelport, NH 73183"
1001,3005,2023-01-04 22:08:37,In Transit,2023-09-30 03:19:24,"326 Bradley Oval Suite 684
Port Jeffreyfort, AR 25750"
1002,4888,2023-07-31 11:33:47,Shipped,2023-09-30 18:50:27,"9705 Spencer Mill Suite 484
Torresborough, IA 72768"
1003,1541,2022-10-10 23:47:07,Shipped,2023-09-30 16:45:34,"228 Angela Meadows Apt. 290
Lewisshire, MT 35650"
1004,4363,2023-08-17 21:26:03,Delivered,2023-10-03 11:18:56,"75953 Boyd Ridge Apt. 808
Henryburgh, MD 14715"
1005,3282,2023-01-31 18:52:51,Delivered,2023-09-29 07:17:38,"120 Amanda Throughway
Paynemouth, PR 27770"
1006,1107,2023-08-14 13:48:11,In Transit,2023-09-28 13:55:44,"0567 Price Viaduct
Grantfurt, NH 53604"
1007,663,2023-08-10 23:27:00,Delivered,2023-09-30 16:17:38,"64209 Erica Common Suite 802
New Brandy, RI 18584"
1008,4575,2023-05-29 18:39:32,In Transit,2023-09-30 07:45:03,"06659 Christopher Mission Apt. 100
Gabriellestad, SD 41728"
1009,2822,2023-06-08 12:48:11,Shipped,2023-09-29 16:41:34,"4883 Lang Shores
Santiagobury, SC 77804"
1010,4147,2023-01-18 06:07:50,Delivered,2023-10-04 11:01:42,"2288 Arthur Prairie
Michelleside, CT 79402"
1011,3458,2023-04-13 19:00:15,Shipped,2023-09-29 01:34:53,"3932 Alyssa Fields Suite 279
Morrowport, HI 60379"
1012,2324,2023-05-16 10:28:38,Shipped,2023-10-01 21:06:18,"8907 Angela Views
West Timothy, SD 27511"
1013,2593,2023-02-28 02:28:21,In Transit,2023-10-02 01:13:32,"Unit 9012 Box 8940
DPO AA 50653"
1014,3117,2022-10-08 06:51:19,In Transit,2023-09-29 11:28:31,"2315 Garza Manors Apt. 847
Fryport, FM 41624"
1015,212,2023-07-28 00:30:49,Shipped,2023-09-30 07:26:29,"54313 Rivas Brooks Apt. 171
West Larry, VA 96731"
1016,916,2022-10-17 00:09:42,Shipped,2023-10-03 04:55:27,"73401 Michael Dam Suite 067
Calderonside, LA 21573"
1017,3153,2023-07-16 12:02:19,Shipped,2023-10-03 22:13:12,"443 Jessica Spurs
Richardfort, KY 44021"
1018,2912,2023-08-25 19:27:32,Shipped,2023-09-28 19:50:45,"56374 Cohen Expressway Suite 127
Hannahborough, AZ 81918"
1019,4169,2023-06-24 10:20:48,In Transit,2023-09-28 03:47:15,"USNV Armstrong
FPO AA 58907"
1020,208,2023-03-17 13:16:26,Shipped,2023-09-29 13:50:54,"Unit 3676 Box 8425
DPO AA 06174"
1021,1847,2022-12-03 23:47:13,Delivered,2023-09-29 11:48:44,"545 Molly Mills
Greenemouth, NJ 82008"
1022,3526,2023-02-05 00:11:12,Shipped,2023-10-04 00:08:31,"69543 Sara Ville
Lake Kara, ME 79067"
1023,1792,2023-01-23 14:35:08,Shipped,2023-10-04 02:02:54,"343 Candice Path Suite 185
New Rebeccatown, FL 24958"
1024,1279,2023-01-11 07:25:49,Delivered,2023-09-28 13:05:50,"6402 Brooks Course Suite 254
North Jasonview, MH 62744"
1025,296,2023-05-19 13:32:51,Shipped,2023-09-28 01:57:10,"52339 Mcdonald Keys Suite 393
New Lorishire, MP 74366"
1026,2495,2022-11-08 15:15:18,Delivered,2023-09-29 08:49:40,"01815 Parker Point Apt. 855
Austinton, CT 15355"
1027,4694,2023-08-12 21:35:17,Delivered,2023-10-04 03:17:00,"92346 Terrell Locks Apt. 415
Stevenschester, NV 63131"
1028,4633,2022-10-05 07:07:37,In Transit,2023-09-30 20:11:05,"6111 Woods Junction
Port Michelletown, MO 95538"
1029,4274,2023-06-17 07:19:53,Shipped,2023-10-01 23:20:42,"077 Anderson Flats Suite 245
North Justin, NM 85434"
1030,3473,2023-03-03 03:58:49,Shipped,2023-10-02 02:09:41,"PSC 7674, Box 6547
APO AP 89636"
1031,4316,2023-01-22 16:42:47,Shipped,2023-09-29 04:44:13,"35949 Stewart Forges
East Corey, MI 16051"
1032,3892,2023-04-05 22:53:26,Delivered,2023-10-03 06:31:33,"5168 Isaac Wells Apt. 015
Kaitlinfort, NH 86428"
1033,2541,2023-01-16 16:09:42,Shipped,2023-10-03 23:14:37,"3922 Bryant Lakes Apt. 377
Bradtown, DE 83770"
1034,1061,2022-10-18 00:30:13,Shipped,2023-10-03 01:43:41,"2947 Hughes Glen Suite 972
Harveyborough, TN 58067"
1035,4100,2023-08-08 19:09:28,Shipped,2023-09-27 15:51:25,"0115 Miguel Alley Apt. 690
Allenton, ND 40431"
1036,2352,2023-06-28 14:58:36,Delivered,2023-10-02 11:18:59,"968 Hawkins Place
New Robert, WA 28571"
1037,1616,2022-12-12 20:55:05,Shipped,2023-09-29 11:20:14,"420 Higgins Loaf Suite 809
New Dannyberg, MD 64095"
1038,3158,2022-10-28 00:51:38,Shipped,2023-10-02 21:14:25,"15447 Paul Loaf
Pamelabury, AR 97941"
1039,4144,2023-09-11 06:44:31,Delivered,2023-10-04 01:32:19,"01007 Stephens Glens
West Tony, NH 92327"
1040,3403,2022-12-25 14:44:24,In Transit,2023-10-03 07:31:05,"005 Hamilton Isle Suite 911
Lake Melissa, SD 99890"
1041,2706,2022-10-12 15:29:08,In Transit,2023-09-28 01:39:21,"9725 Amber Viaduct
West Kellymouth, AK 16103"
1042,3048,2022-12-13 21:13:51,Shipped,2023-09-30 02:07:01,"646 Howard Canyon
Port Melindashire, SD 28942"
1043,2111,2023-09-14 22:12:04,In Transit,2023-09-30 04:49:07,"014 Cesar Route Apt. 359
West Lauren, MT 04187"
1044,4207,2023-04-13 04:20:15,Shipped,2023-10-02 01:37:30,"91381 Sarah Vista Suite 909
Jimmyshire, VI 45834"
1045,1642,2023-04-26 12:16:07,In Transit,2023-09-28 16:41:28,"44664 Murphy Village
East Loriborough, VA 53470"
1046,4460,2023-02-22 16:02:22,Shipped,2023-10-02 08:20:10,"16015 Kenneth Loaf Suite 009
Jensenburgh, NV 08008"
1047,638,2023-04-23 00:12:42,Shipped,2023-09-27 19:31:21,"Unit 6993 Box 8898
DPO AE 01909"
1048,2678,2023-04-15 06:39:31,Shipped,2023-09-30 18:03:43,"8422 Porter Plains Suite 770
Port Connieview, OH 18009"
1049,2339,2023-06-01 15:40:36,Delivered,2023-09-28 14:27:29,"153 Madden Parkways Suite 855
Nelsonfurt, MA 59773"
1050,2085,2022-11-23 05:18:13,Delivered,2023-09-27 15:40:47,"77132 Williams View
West Richardview, WY 54904"
1051,4206,2023-02-08 08:48:35,Delivered,2023-10-02 17:44:17,"4953 Rogers Streets Apt. 465
West Benjamin, GU 91148"
1052,3271,2023-06-20 22:19:44,In Transit,2023-09-29 03:44:25,"921 Daniels Fort
Teresafort, TN 39862"
1053,777,2023-02-09 12:56:06,Shipped,2023-10-02 04:46:27,"153 Raymond Mission
Millerfurt, NH 77778"
1054,419,2023-02-19 12:00:52,Delivered,2023-10-03 19:30:28,"326 Vanessa Throughway Apt. 036
Port James, VA 88504"
1055,3383,2023-04-06 14:01:37,Shipped,2023-10-02 08:59:41,"551 Megan Mountain
West Brittanyborough, WA 04200"
1056,2459,2023-09-18 17:33:51,Delivered,2023-09-27 21:27:13,"62534 James Knolls
Phillipsshire, TN 80781"
1057,343,2023-02-19 00:38:01,Delivered,2023-10-02 19:54:47,"644 Tracy Port
Jasonshire, MA 19542"
1058,99,2023-08-14 01:48:44,Delivered,2023-10-01 00:34:26,"21475 Griffith Overpass
Lake Angelaview, ND 83666"
1059,4488,2023-02-03 22:04:47,In Transit,2023-09-29 19:38:12,"437 Hurley Shore
Careyshire, VT 82914"
1060,3288,2023-03-10 18:01:05,Shipped,2023-09-28 23:41:06,"187 Martin Walks
Leahchester, FM 15307"
1061,2640,2023-06-12 20:25:10,In Transit,2023-09-28 02:02:47,"564 Lyons Club
Gardnermouth, IL 25450"
1062,184,2023-05-31 06:21:50,In Transit,2023-09-30 13:41:25,"3119 Mason Lodge Suite 274
Powellhaven, NJ 53484"
1063,2395,2023-05-24 00:22:31,Shipped,2023-10-02 12:33:50,"7880 Gabrielle Center
Masonhaven, CT 95383"
1064,4408,2022-12-31 02:11:41,In Transit,2023-09-30 11:01:12,"32614 Garcia Turnpike Suite 797
Castilloville, SC 22603"
1065,2876,2023-03-15 06:43:00,Shipped,2023-10-03 02:30:19,"6382 Mack Island Apt. 265
Donaldsonburgh, WA 70322"
1066,1728,2023-07-27 08:38:36,Shipped,2023-09-27 23:02:15,"71117 Austin Walk Suite 718
Lake Marissaburgh, IL 65858"
1067,3214,2023-08-07 16:07:25,Delivered,2023-09-28 16:56:25,"676 Mikayla Well
East Jennifer, FM 13069"
1068,376,2022-10-15 01:15:40,Delivered,2023-10-01 14:19:54,"12663 David Knoll Apt. 979
Zacharyborough, NY 74476"
1069,4563,2022-11-19 11:05:14,In Transit,2023-10-04 11:28:37,"180 Burgess Shores Suite 445
East Matthew, WV 67134"
1070,4322,2023-08-25 07:45:06,Delivered,2023-10-01 05:00:00,"31136 Taylor Islands Apt. 329
Emmaville, ID 66745"
1071,1962,2023-05-18 02:43:49,Shipped,2023-09-29 18:17:25,"75969 Jessica Lights
North Elizabethton, IL 97083"
1072,4047,2023-01-14 22:41:04,In Transit,2023-10-01 08:29:51,"529 Norton Road
Port Erin, MN 26928"
1073,832,2023-09-02 15:16:43,Shipped,2023-10-04 06:00:57,"39217 Eric Wells Suite 257
North Melissabury, FL 57318"
1074,1527,2023-05-07 17:30:43,Delivered,2023-10-01 17:22:47,"31964 Church Center Suite 114
Stephanieside, MO 41182"
1075,838,2023-05-29 14:30:45,Shipped,2023-10-02 07:07:10,"45654 Mejia Trail Suite 475
Jessicafort, VA 74752"
1076,461,2023-01-24 16:27:28,In Transit,2023-09-29 10:57:08,"68028 Reyes Locks Apt. 540
Lauraberg, VI 29401"
1077,4631,2023-04-12 14:25:07,Shipped,2023-09-30 19:33:26,"PSC 9599, Box 6353
APO AP 78372"
1078,312,2023-08-11 02:46:31,Shipped,2023-09-27 15:51:42,"53386 Ramos Extension Suite 714
East Johnberg, ME 94888"
1079,3714,2022-11-29 01:40:39,Shipped,2023-09-29 01:10:33,"651 Kyle Via Apt. 844
Cookborough, AK 73467"
1080,4855,2023-05-31 16:53:48,Delivered,2023-10-01 17:53:42,"99186 Farmer Dam Apt. 234
Port Abigailhaven, CA 77045"
1081,2927,2023-04-13 05:33:04,In Transit,2023-09-29 02:37:48,"486 Ponce Forge
North Carrieburgh, GU 89114"
1082,3181,2023-03-16 12:27:22,In Transit,2023-10-03 08:12:33,"Unit 1572 Box 0803
DPO AP 92539"
1083,929,2023-04-11 19:13:34,Delivered,2023-09-30 18:54:53,"9832 Knight Drive
West Amanda, MT 20128"
1084,2725,2022-12-03 23:59:29,In Transit,2023-09-28 09:42:13,"81469 Ronald Extension Apt. 583
South Richardchester, NE 72889"
1085,4757,2022-10-07 20:20:12,Delivered,2023-10-04 12:07:35,"8026 Cantu Villages Apt. 870
Burgessview, GU 23591"
1086,4720,2023-01-30 02:18:21,Shipped,2023-09-28 04:42:39,"Unit 8369 Box 0902
DPO AE 13324"
1087,3550,2023-09-23 18:35:28,Shipped,2023-10-04 09:44:08,"0885 Brandt Vista Apt. 902
East Linda, PW 63339"
1088,2695,2023-09-06 15:54:09,Shipped,2023-10-01 08:50:33,"084 Ray Glens
New Lisa, GU 84846"
1089,3116,2023-06-01 02:52:15,Delivered,2023-09-29 18:34:16,"PSC 7995, Box 0124
APO AA 29248"
1090,3495,2023-07-11 19:54:36,Delivered,2023-09-28 13:17:17,"689 James Springs Apt. 872
Morafurt, IL 36985"
1091,2556,2023-07-16 03:07:28,Shipped,2023-09-29 02:50:26,"606 William Dam
Alexisborough, IN 59570"
1092,4547,2023-03-17 22:58:54,Shipped,2023-10-04 00:26:45,"USNS Torres
FPO AP 53736"
1093,3319,2022-11-27 08:21:51,Shipped,2023-10-02 02:28:34,"0379 Raymond Flats Suite 782
Dyerland, VI 29059"
1094,3358,2023-07-18 09:59:48,In Transit,2023-09-28 01:25:57,"005 Clements Points
Hickmanside, IL 42575"
1095,775,2022-10-01 23:54:10,Shipped,2023-10-01 12:59:05,"115 Robert Trafficway Suite 557
Brownhaven, OH 35678"
1096,2268,2023-04-27 11:02:48,In Transit,2023-10-01 07:46:19,"112 Schneider Forks Suite 436
South Matthew, IL 93792"
1097,4665,2022-09-27 18:50:52,Delivered,2023-10-04 06:10:23,"04189 Mark Path
South Christinemouth, WV 86575"
1098,4954,2022-11-24 00:10:05,Shipped,2023-09-27 22:29:46,"5789 Chapman Cape
Daltonside, WA 48459"
1099,2761,2023-07-25 12:10:27,Shipped,2023-09-28 15:28:20,"14588 James Shore
Port Tyler, FM 58068"
1100,3263,2023-08-22 22:14:44,In Transit,2023-10-03 19:06:38,"2603 Curtis Run
Bryantton, CA 57235"
1101,3932,2022-10-13 04:30:06,Delivered,2023-10-03 19:53:17,"381 Jennings Plains Apt. 807
Freemanburgh, GU 92158"
1102,1834,2023-02-13 16:06:10,Shipped,2023-09-28 20:59:29,"539 Rice Drive
Andersonstad, KS 01205"
1103,73,2023-05-23 02:40:31,Shipped,2023-09-28 09:01:12,"48573 Garner Crest
East Carl, VT 59401"
1104,2581,2023-03-16 17:05:42,Shipped,2023-09-28 02:10:22,"850 Rangel Trace Apt. 951
Santanaside, WA 01018"
1105,1698,2023-05-03 13:47:58,Shipped,2023-10-02 16:39:27,"717 Ariana Loaf Suite 193
North Haroldstad, WA 02476"
1106,174,2023-05-09 21:39:59,In Transit,2023-09-28 22:59:10,"245 Michelle Brooks Apt. 073
Nathanfort, OK 90459"
1107,1235,2023-02-26 02:55:38,Delivered,2023-09-28 21:00:32,"Unit 9955 Box 2929
DPO AA 14251"
1108,855,2023-06-27 10:25:17,Shipped,2023-09-28 00:23:09,"295 Coleman Lake
Brendatown, KS 00951"
1109,3043,2022-10-26 13:14:34,Shipped,2023-09-28 16:26:42,"848 Salas Neck Suite 546
South Michael, VI 93146"
1110,3545,2023-04-17 14:19:36,Delivered,2023-10-03 13:49:55,"2253 Samuel Fields
Scottburgh, NC 45953"
